####道具配置总表																																					
##游戏中所有物品,无论装备,丹药物品,均属道具,道具类别的定义均由本表提供基础数据.道具类型ID和道具子类型ID必须唯一.																																					
#																																					
#道具类型名称                     : 道具类型,如装备,丹药等等,同时这个名称将会被部分界面等地方引用. 																																					
#道具类型ID                       : 道具类型的ID编号.																																					
#道具子类型名称                   : 道具子类型名称,如重兵,飞剑等,同时这个名称将会被部分界面等地方引用.																																					
#道具子类型ID                     : 道具子类型的ID编号.																																					
#道具类目ID                       : 道具自所属类目下的编号,是用来区分同类型同子类下不同道具的ID																																					
#道具名称                         : 道具名称 																																					
#道具单位名称                     : 道具的单位名称 																																					
#道具描述                         : 道具文字描述																																					
#道具小图示资源路径               : 道具小型图示资源,如E,R键可能用到的小图示.																																					
#道具大图示资源路径               : 道具的展示图示资源.																																					
#道具属性个数                     : 这个道具将具有多少个自身的属性,这个属性值得是比如耐久度,使用限制,CD等等.																																					
#道具属性类型1                    : 属性的类型 																																					
#道具属性1                        : 属性的值																																					
#道具效果属性个数                 : 这个属性泛指所有角色所含属性,比如血,灵力之类.																																					
#道具效果属性类型1                : 属性类型																																					
#道具效果属性1                    : 属性值 																																					
#道具触发后需要执行的脚本模块数量 : 当这个道具被触发,将执行的动作 ,这个动作是																																					
#道具触发后执行的脚本模块1        : 道具被触发后执行的脚本模块ID																																					
#道具触发后执行的脚本模块数据1    : 道具被触发后执行的脚本模块数据																																					
MaxPropCount	5																																				
MaxBaseEffectCount	4																																				
MaxAddEffectCount	3																																				
MaxRunCount	1																																				
#道具类型名称	#道具类型ID	#道具子类型名称	#道具子类型ID	#道具类目ID	#道具名称	#道具单位名称	#道具描述	#道具出处描述	#道具小图示资源路径	#道具大图示资源路径	#道具资源路径	#道具属性类型1	#道具属性1	#道具属性类型2	#道具属性2	#道具属性类型3	#道具属性3	#道具属性类型4	#道具属性4	#道具属性类型5	#道具属性5	#道具效果属性类型1	#道具效果属性1	#道具效果属性类型2	#道具效果属性2	#道具效果属性类型3	#道具效果属性3	#道具效果属性类型4	#道具效果属性4	#道具附加属性类型1	#道具附加效果1	#道具附加属性类型2	#道具附加效果2	#道具附加属性类型3	#道具附加效果3	#道具触发后执行的脚本模块1	#道具触发后执行的脚本模块数据1
杂项	4	其他	3	5030025	骇人的脚镣	个	这脚镣上居然粘附着一截白骨。	记载于某某书中	GameLegend/Icon/Equipment/Equip_Ring_1_2	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030026	符碑	个	一块刻画着符文的石碑。	记载于某某书中	GameLegend/Icon/Item/Material_3030076	GameLegend/Illustration/item_illu/item_illu_25	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030027	血晶石	个	血色的晶体，不知有何作用。	记载于某某书中	GameLegend/Icon/Item/Material_3030073	GameLegend/Illustration/item_illu/item_illu_105	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030028	长春功·前篇	个	给炼气弟子修炼的木系基础功法，此篇适用于炼气三层前的弟子。	记载于某某书中	GameLegend/Icon/Item/Material_3030022	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030029	长春功·中篇	个	给炼气弟子修炼的木系基础功法，此篇适用于炼气三层至八层的弟子。	记载于某某书中	GameLegend/Icon/Item/Material_3030022	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030030	长春功·后篇	个	给炼气弟子修炼的木系基础功法，此篇适用于炼气八层至筑基的弟子。	记载于某某书中	GameLegend/Icon/Item/Material_3030022	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030031	辟谷丹	个	最低级的丹药，低阶修士服用后可以短时间不用进食。	记载于某某书中	GameLegend/Icon/Item/Material_3030084	GameLegend/Illustration/item_illu/item_illu_14	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030032	眨眼剑法	个	多年之前我曾修炼过的功夫，如今竟然能再见，个中缘分真是奇妙。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_44	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30032
杂项	4	其他	3	5030033	铁精	个	这可是不得了的炼器材料，据说方有结丹修士才可用真火从纯铁中提炼出来。	记载于某某书中	GameLegend/Icon/Item/Material_3030058	GameLegend/Illustration/item_illu/item_illu_35	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030034	破损的仙符	个	这张符看起来残破不堪，也不知是谁遗失在此的。	记载于某某书中	GameLegend/Icon/Item/Material_3030057	GameLegend/Illustration/item_illu/item_illu_48	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030035	青溪笔录·一	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30035
杂项	4	其他	3	5030036	青溪笔录·三	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30036
杂项	4	其他	3	5030037	青溪笔录·四	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30037
杂项	4	其他	3	5030038	青溪笔录·五	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30038
杂项	4	其他	3	5030039	青溪笔录·十一	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30039
杂项	4	其他	3	5030040	青溪笔录·十九	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30040
杂项	4	其他	3	5030041	青溪笔录·十三	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30041
杂项	4	其他	3	5030042	青溪笔录·二四	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30042
杂项	4	其他	3	5030043	黯淡的灵石	个	这块灵石中的灵力已经被抽干，整块灵石快要风化了。	记载于某某书中	GameLegend/Icon/Item/Material_3010035	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030044	机关零件	个	这片零件上布满了裂缝，像是被丢弃多时了。	记载于某某书中	GameLegend/Icon/Item/Material_3010035	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030045	傀儡精魂	个	这傀儡精魂象是萤火虫一般，发出淡淡的荧光。	记载于某某书中	GameLegend/Icon/Item/Material_3010035	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030046	青溪笔录·二三	个	《青溪笔录》的其中一页，已经残破不堪了。	记载于某某书中	GameLegend/Icon/Item/Material_3010035	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30043
杂项	4	其他	3	5030047	太岳灵山	个	手札上介绍了太岳山脉的风景和传说，讲述了太岳灵脉的渊源。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30044
杂项	4	其他	3	5030048	魔道六宗	个	天南魔道势力，包括合欢宗、御灵宗、鬼灵门、魔焰门、千幻宗、天煞宗。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30045
杂项	4	其他	3	5030049	灵修现世	个	手札上记载了上古时期灵界修士下界助战的情景。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30046
杂项	4	其他	3	5030050	血甲魔功	个	完整记载了魔宗血甲魔功的修炼口诀。	记载于某某书中	GameLegend/Icon/Item/Fulu_Holy_cooper	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30047
杂项	4	其他	3	5030051	灵兽山	个	这篇手札完整地记录了灵兽山的地理位置，宗门渊源等信息。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30048
杂项	4	其他	3	5030052	新鲜的果皮	个	这竹林之中哪来的果子，真是奇怪。	记载于某某书中	GameLegend/Icon/Item/Material_3010050	GameLegend/Illustration/item_illu/item_illu_96	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030053	风来密境	个	这页手札上记录的风来密境，和血禁试炼很是相似。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30049
杂项	4	其他	3	5030054	染血的书信	个	这封书信已经被血污浸透，很多文字都模糊不清了……	记载于某某书中	GameLegend/Icon/Item/Fulu_Poison_cooper	GameLegend/Illustration/item_illu/item_illu_44	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030055	碎裂的法器	个	这法器应是上好材料所铸，竟能碎裂成这样，可见战斗惨烈之至。	记载于某某书中	GameLegend/Icon/Equipment/WeaponIcon_023	GameLegend/Illustration/equip_illu/equip_iliu_61	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030056	环形玉佩	个	玉佩上刻着两个小字“芸芝”。	记载于某某书中	GameLegend/Icon/Item/Material_3030034	GameLegend/Illustration/item_illu/item_illu_74	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030057	掩月宗	个	这篇手札完整地记录了掩月宗的地理位置，宗门渊源等信息。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30050
杂项	4	其他	3	5030058	被折断的角	个	好像是猿类妖兽的角，根部还残留着血迹。	记载于某某书中	GameLegend/Icon/Item/Material_3030073	GameLegend/Illustration/item_illu/item_illu_105	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030059	霓裳草	个	这种草我认识，叫霓裳草，又名诱妖草，马师伯的药园中可是种植了不少。	记载于某某书中	GameLegend/Icon/Item/Material_3020002	GameLegend/Illustration/item_illu/item_illu_39	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030060	干枯的兽皮	个	这块兽皮皱巴巴的，早已风干多时了。	记载于某某书中	GameLegend/Icon/Item/Material_3030019	GameLegend/Illustration/item_illu/item_illu_102	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030061	家书	个	这封家书应该是面前这人写的，可惜信未送，人已亡。	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_gold	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30051
杂项	4	其他	3	5030062	玲珑宝塔	个	这件法器看起来毫无破损，回去稍加祭炼一番，不知能否为我所用。	记载于某某书中	GameLegend/Icon/Equipment/WeaponIcon_042	GameLegend/Illustration/equip_illu/equip_iliu_58	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030063	血禁秘谈·三	个	以前来血禁的弟子所做的记录，可惜残缺不全，要是能收集完整，对此次血禁之行应该大有帮助。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30052
杂项	4	其他	3	5030064	血书碑	个	碑上写着血字，由于时间太久，很多字都已经看不清了。	记载于某某书中	GameLegend/Icon/Item/Material_3030076	GameLegend/Illustration/item_illu/item_illu_111	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030065	血禁秘谈·七	个	以前来血禁的弟子所做的记录，可惜残缺不全，要是能收集完整，对此次血禁之行应该大有帮助。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30053
杂项	4	其他	3	5030066	血禁秘谈·六	个	以前来血禁的弟子所做的记录，可惜残缺不全，要是能收集完整，对此次血禁之行应该大有帮助。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	30054
杂项	4	其他	3	5030067	天灵果	个	筑基丹的材料之一，产于血禁试炼。	记载于某某书中	GameLegend/Icon/Item/Material_3020016	GameLegend/Illustration/item_illu/item_illu_50	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030068	紫猴花	个	筑基丹的材料之一，产于血禁试炼。	记载于某某书中	GameLegend/Icon/Item/Material_3030027	GameLegend/Illustration/item_illu/item_illu_57	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030069	玉髓芝	个	筑基丹的材料之一，产于血禁试炼。	记载于某某书中	GameLegend/Icon/Item/Material_3030043	GameLegend/Illustration/item_illu/item_illu_22	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030070	灵石	个	筑基丹的材料之一，产于血禁试炼。	记载于某某书中	GameLegend/Icon/Item/Material_3030051	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030071	定魂珠	个	剧情道具	记载于某某书中	GameLegend/Icon/Item/Material_3030051	GameLegend/Illustration/item_illu/item_illu_68	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030072	炼器诀	个	剧情道具	记载于某某书中	GameLegend/Icon/Item/Fulu_Ice_silver	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030073	膏玉	个	剧情道具	记载于某某书中	GameLegend/Icon/Item/Material_3030010	GameLegend/Illustration/item_illu/item_illu_35	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030074	炼晶	个	剧情道具	记载于某某书中	GameLegend/Icon/Item/Material_3030028	GameLegend/Illustration/item_illu/item_illu_26	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030075	幻梦石	个	剧情道具	记载于某某书中	GameLegend/Icon/Item/Material_3030053	GameLegend/Illustration/item_illu/item_illu_25	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	4	其他	3	5030080	血禁秘谈·九	个	筑基丹的材料之一，产于血禁试炼。	记载于某某书中	GameLegend/Icon/Item/Material_3030044	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1	2	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	59	null
